,Year,State,County,Corn Yield,COUNTY_STATE,Wheat Yield,Soybean Yield
6965,2007,ILLINOIS,MARION,133.0,"MARION, ILLINOIS",60.0,28.0
6966,2007,ILLINOIS,MOULTRIE,191.0,"MOULTRIE, ILLINOIS",59.0,55.0
6967,2007,ILLINOIS,RICHLAND,110.0,"RICHLAND, ILLINOIS",54.0,26.0
6968,2007,ILLINOIS,SHELBY,181.0,"SHELBY, ILLINOIS",63.0,49.0
6969,2007,ILLINOIS,BOONE,182.0,"BOONE, ILLINOIS",82.0,48.0
6970,2007,ILLINOIS,COOK,137.0,"COOK, ILLINOIS",,46.0
6971,2007,ILLINOIS,DE KALB,197.0,"DE KALB, ILLINOIS",70.0,51.0
6972,2007,ILLINOIS,DU PAGE,167.0,"DU PAGE, ILLINOIS",,48.0
6973,2007,ILLINOIS,GRUNDY,185.0,"GRUNDY, ILLINOIS",57.0,47.0
6974,2007,ILLINOIS,KANE,186.0,"KANE, ILLINOIS",71.0,50.0
6975,2007,ILLINOIS,KENDALL,183.0,"KENDALL, ILLINOIS",58.0,50.0
6976,2007,ILLINOIS,LA SALLE,186.0,"LA SALLE, ILLINOIS",57.0,46.0
6977,2007,ILLINOIS,LAKE,144.0,"LAKE, ILLINOIS",72.0,46.0
6978,2007,ILLINOIS,MCHENRY,177.0,"MCHENRY, ILLINOIS",63.0,48.0
6979,2007,ILLINOIS,WILL,173.0,"WILL, ILLINOIS",49.0,49.0
6980,2007,ILLINOIS,BUREAU,195.0,"BUREAU, ILLINOIS",62.0,51.0
6981,2007,ILLINOIS,CARROLL,187.0,"CARROLL, ILLINOIS",79.0,51.0
6982,2007,ILLINOIS,HENRY,189.0,"HENRY, ILLINOIS",67.0,52.0
6983,2007,ILLINOIS,JO DAVIESS,186.0,"JO DAVIESS, ILLINOIS",,53.0
6984,2007,ILLINOIS,LEE,182.0,"LEE, ILLINOIS",70.0,49.0
6985,2007,ILLINOIS,MERCER,192.0,"MERCER, ILLINOIS",48.0,51.0
6986,2007,ILLINOIS,OGLE,189.0,"OGLE, ILLINOIS",84.0,51.0
6987,2007,ILLINOIS,PUTNAM,187.0,"PUTNAM, ILLINOIS",,47.0
6988,2007,ILLINOIS,ROCK ISLAND,193.0,"ROCK ISLAND, ILLINOIS",,53.0
6989,2007,ILLINOIS,STEPHENSON,182.0,"STEPHENSON, ILLINOIS",77.0,54.0
6990,2007,ILLINOIS,WHITESIDE,173.0,"WHITESIDE, ILLINOIS",69.0,49.0
6991,2007,ILLINOIS,WINNEBAGO,177.0,"WINNEBAGO, ILLINOIS",70.0,53.0
6992,2007,ILLINOIS,EDWARDS,113.0,"EDWARDS, ILLINOIS",53.0,28.0
6993,2007,ILLINOIS,FRANKLIN,113.0,"FRANKLIN, ILLINOIS",44.0,25.0
6994,2007,ILLINOIS,GALLATIN,148.0,"GALLATIN, ILLINOIS",51.0,35.0
6995,2007,ILLINOIS,HAMILTON,110.0,"HAMILTON, ILLINOIS",58.0,25.0
6996,2007,ILLINOIS,HARDIN,112.0,"HARDIN, ILLINOIS",,27.0
6997,2007,ILLINOIS,JEFFERSON,95.0,"JEFFERSON, ILLINOIS",48.0,20.0
6998,2007,ILLINOIS,MASSAC,159.0,"MASSAC, ILLINOIS",32.0,24.0
6999,2007,ILLINOIS,POPE,151.0,"POPE, ILLINOIS",,19.0
7000,2007,ILLINOIS,SALINE,126.0,"SALINE, ILLINOIS",50.0,27.0
7001,2007,ILLINOIS,WABASH,130.0,"WABASH, ILLINOIS",53.0,34.0
7002,2007,ILLINOIS,WAYNE,122.0,"WAYNE, ILLINOIS",52.0,26.0
7003,2007,ILLINOIS,WHITE,135.0,"WHITE, ILLINOIS",45.0,30.0
7004,2007,ILLINOIS,ALEXANDER,178.0,"ALEXANDER, ILLINOIS",38.0,36.0
7005,2007,ILLINOIS,CLINTON,132.0,"CLINTON, ILLINOIS",53.0,26.0
7006,2007,ILLINOIS,JACKSON,140.0,"JACKSON, ILLINOIS",43.0,33.0
7007,2007,ILLINOIS,JOHNSON,117.0,"JOHNSON, ILLINOIS",,33.0
7008,2007,ILLINOIS,MONROE,128.0,"MONROE, ILLINOIS",43.0,27.0
7009,2007,ILLINOIS,PERRY,79.0,"PERRY, ILLINOIS",42.0,21.0
7010,2007,ILLINOIS,PULASKI,170.0,"PULASKI, ILLINOIS",42.0,36.0
7011,2007,ILLINOIS,RANDOLPH,125.0,"RANDOLPH, ILLINOIS",46.0,28.0
7012,2007,ILLINOIS,ST CLAIR,123.0,"ST CLAIR, ILLINOIS",46.0,32.0
7013,2007,ILLINOIS,UNION,144.0,"UNION, ILLINOIS",,34.0
7014,2007,ILLINOIS,WASHINGTON,105.0,"WASHINGTON, ILLINOIS",50.0,19.0
7015,2007,ILLINOIS,WILLIAMSON,130.0,"WILLIAMSON, ILLINOIS",45.0,27.0
7016,2007,ILLINOIS,ADAMS,162.0,"ADAMS, ILLINOIS",63.0,37.0
7017,2007,ILLINOIS,BROWN,152.0,"BROWN, ILLINOIS",56.0,35.0
7018,2007,ILLINOIS,FULTON,186.0,"FULTON, ILLINOIS",58.0,42.0
7019,2007,ILLINOIS,HANCOCK,183.0,"HANCOCK, ILLINOIS",64.0,46.0
7020,2007,ILLINOIS,HENDERSON,185.0,"HENDERSON, ILLINOIS",67.0,49.0
7021,2007,ILLINOIS,KNOX,194.0,"KNOX, ILLINOIS",69.0,51.0
7022,2007,ILLINOIS,MCDONOUGH,193.0,"MCDONOUGH, ILLINOIS",68.0,49.0
7023,2007,ILLINOIS,SCHUYLER,174.0,"SCHUYLER, ILLINOIS",61.0,38.0
7024,2007,ILLINOIS,WARREN,198.0,"WARREN, ILLINOIS",72.0,51.0
7025,2007,ILLINOIS,BOND,116.0,"BOND, ILLINOIS",55.0,25.0
7026,2007,ILLINOIS,CALHOUN,171.0,"CALHOUN, ILLINOIS",50.0,37.0
7027,2007,ILLINOIS,CASS,194.0,"CASS, ILLINOIS",50.0,43.0
7028,2007,ILLINOIS,CHRISTIAN,193.0,"CHRISTIAN, ILLINOIS",59.0,51.0
7029,2007,ILLINOIS,GREENE,160.0,"GREENE, ILLINOIS",58.0,39.0
7030,2007,ILLINOIS,JERSEY,167.0,"JERSEY, ILLINOIS",56.0,38.0
7031,2007,ILLINOIS,MACOUPIN,157.0,"MACOUPIN, ILLINOIS",56.0,37.0
7032,2007,ILLINOIS,MADISON,127.0,"MADISON, ILLINOIS",52.0,31.0
7033,2007,ILLINOIS,MONTGOMERY,154.0,"MONTGOMERY, ILLINOIS",65.0,37.0
7034,2007,ILLINOIS,MORGAN,186.0,"MORGAN, ILLINOIS",72.0,46.0
7035,2007,ILLINOIS,PIKE,156.0,"PIKE, ILLINOIS",62.0,38.0
7036,2007,ILLINOIS,SANGAMON,199.0,"SANGAMON, ILLINOIS",72.0,51.0
7037,2007,ILLINOIS,SCOTT,169.0,"SCOTT, ILLINOIS",60.0,40.0
8496,2006,ILLINOIS,DE WITT,178.0,"DE WITT, ILLINOIS",,54.0
8497,2006,ILLINOIS,LOGAN,171.0,"LOGAN, ILLINOIS",79.0,52.0
8498,2006,ILLINOIS,MACON,179.0,"MACON, ILLINOIS",,56.0
8499,2006,ILLINOIS,MARSHALL,174.0,"MARSHALL, ILLINOIS",72.0,52.0
8500,2006,ILLINOIS,MASON,155.0,"MASON, ILLINOIS",58.0,47.0
8501,2006,ILLINOIS,MCLEAN,182.0,"MCLEAN, ILLINOIS",82.0,54.0
8502,2006,ILLINOIS,MENARD,166.0,"MENARD, ILLINOIS",73.0,49.0
8503,2006,ILLINOIS,PEORIA,171.0,"PEORIA, ILLINOIS",67.0,52.0
8504,2006,ILLINOIS,STARK,179.0,"STARK, ILLINOIS",71.0,54.0
8505,2006,ILLINOIS,TAZEWELL,176.0,"TAZEWELL, ILLINOIS",71.0,54.0
8506,2006,ILLINOIS,WOODFORD,177.0,"WOODFORD, ILLINOIS",83.0,55.0
8507,2006,ILLINOIS,CHAMPAIGN,180.0,"CHAMPAIGN, ILLINOIS",89.0,55.0
8508,2006,ILLINOIS,FORD,168.0,"FORD, ILLINOIS",79.0,50.0
8509,2006,ILLINOIS,IROQUOIS,170.0,"IROQUOIS, ILLINOIS",85.0,50.0
8510,2006,ILLINOIS,KANKAKEE,167.0,"KANKAKEE, ILLINOIS",87.0,47.0
8511,2006,ILLINOIS,LIVINGSTON,176.0,"LIVINGSTON, ILLINOIS",84.0,52.0
8512,2006,ILLINOIS,PIATT,182.0,"PIATT, ILLINOIS",92.0,55.0
8513,2006,ILLINOIS,VERMILION,173.0,"VERMILION, ILLINOIS",83.0,54.0
8514,2006,ILLINOIS,CLARK,153.0,"CLARK, ILLINOIS",71.0,49.0
8515,2006,ILLINOIS,CLAY,130.0,"CLAY, ILLINOIS",62.0,39.0
8516,2006,ILLINOIS,COLES,168.0,"COLES, ILLINOIS",68.0,51.0
8517,2006,ILLINOIS,CRAWFORD,138.0,"CRAWFORD, ILLINOIS",73.0,45.0
8518,2006,ILLINOIS,CUMBERLAND,148.0,"CUMBERLAND, ILLINOIS",73.0,50.0
8519,2006,ILLINOIS,DOUGLAS,168.0,"DOUGLAS, ILLINOIS",,54.0
8520,2006,ILLINOIS,EDGAR,167.0,"EDGAR, ILLINOIS",74.0,53.0
8521,2006,ILLINOIS,EFFINGHAM,145.0,"EFFINGHAM, ILLINOIS",73.0,48.0
8522,2006,ILLINOIS,FAYETTE,121.0,"FAYETTE, ILLINOIS",65.0,40.0
8523,2006,ILLINOIS,JASPER,145.0,"JASPER, ILLINOIS",70.0,48.0
8524,2006,ILLINOIS,LAWRENCE,142.0,"LAWRENCE, ILLINOIS",68.0,45.0
8525,2006,ILLINOIS,MARION,117.0,"MARION, ILLINOIS",73.0,38.0
8526,2006,ILLINOIS,MOULTRIE,173.0,"MOULTRIE, ILLINOIS",,55.0
8527,2006,ILLINOIS,RICHLAND,126.0,"RICHLAND, ILLINOIS",67.0,43.0
8528,2006,ILLINOIS,SHELBY,147.0,"SHELBY, ILLINOIS",73.0,48.0
8529,2006,ILLINOIS,BOONE,172.0,"BOONE, ILLINOIS",83.0,51.0
8530,2006,ILLINOIS,COOK,151.0,"COOK, ILLINOIS",,37.0
8531,2006,ILLINOIS,DE KALB,181.0,"DE KALB, ILLINOIS",84.0,54.0
8532,2006,ILLINOIS,DU PAGE,155.0,"DU PAGE, ILLINOIS",,47.0
8533,2006,ILLINOIS,GRUNDY,170.0,"GRUNDY, ILLINOIS",,49.0
8534,2006,ILLINOIS,KANE,178.0,"KANE, ILLINOIS",94.0,53.0
8535,2006,ILLINOIS,KENDALL,184.0,"KENDALL, ILLINOIS",86.0,53.0
8536,2006,ILLINOIS,LA SALLE,182.0,"LA SALLE, ILLINOIS",93.0,53.0
8537,2006,ILLINOIS,LAKE,136.0,"LAKE, ILLINOIS",68.0,42.0
8538,2006,ILLINOIS,MCHENRY,170.0,"MCHENRY, ILLINOIS",81.0,47.0
8539,2006,ILLINOIS,WILL,163.0,"WILL, ILLINOIS",77.0,47.0
8540,2006,ILLINOIS,BUREAU,178.0,"BUREAU, ILLINOIS",79.0,53.0
8541,2006,ILLINOIS,CARROLL,185.0,"CARROLL, ILLINOIS",67.0,58.0
8542,2006,ILLINOIS,HENRY,171.0,"HENRY, ILLINOIS",64.0,50.0
8543,2006,ILLINOIS,JO DAVIESS,166.0,"JO DAVIESS, ILLINOIS",,54.0
8544,2006,ILLINOIS,LEE,188.0,"LEE, ILLINOIS",86.0,53.0
8545,2006,ILLINOIS,MERCER,170.0,"MERCER, ILLINOIS",73.0,48.0
8546,2006,ILLINOIS,OGLE,179.0,"OGLE, ILLINOIS",84.0,54.0
8547,2006,ILLINOIS,PUTNAM,181.0,"PUTNAM, ILLINOIS",78.0,52.0
8548,2006,ILLINOIS,ROCK ISLAND,165.0,"ROCK ISLAND, ILLINOIS",,49.0
8549,2006,ILLINOIS,STEPHENSON,175.0,"STEPHENSON, ILLINOIS",77.0,55.0
8550,2006,ILLINOIS,WHITESIDE,174.0,"WHITESIDE, ILLINOIS",66.0,53.0
8551,2006,ILLINOIS,WINNEBAGO,158.0,"WINNEBAGO, ILLINOIS",79.0,46.0
8552,2006,ILLINOIS,EDWARDS,123.0,"EDWARDS, ILLINOIS",61.0,45.0
8553,2006,ILLINOIS,FRANKLIN,130.0,"FRANKLIN, ILLINOIS",59.0,42.0
8554,2006,ILLINOIS,GALLATIN,153.0,"GALLATIN, ILLINOIS",58.0,45.0
8555,2006,ILLINOIS,HAMILTON,140.0,"HAMILTON, ILLINOIS",61.0,41.0
8556,2006,ILLINOIS,HARDIN,111.0,"HARDIN, ILLINOIS",,47.0
8557,2006,ILLINOIS,JEFFERSON,117.0,"JEFFERSON, ILLINOIS",60.0,38.0
8558,2006,ILLINOIS,MASSAC,130.0,"MASSAC, ILLINOIS",58.0,39.0
8559,2006,ILLINOIS,POPE,125.0,"POPE, ILLINOIS",,41.0
8560,2006,ILLINOIS,SALINE,150.0,"SALINE, ILLINOIS",64.0,45.0
8561,2006,ILLINOIS,WABASH,140.0,"WABASH, ILLINOIS",56.0,47.0
8562,2006,ILLINOIS,WAYNE,130.0,"WAYNE, ILLINOIS",65.0,40.0
8563,2006,ILLINOIS,WHITE,150.0,"WHITE, ILLINOIS",62.0,42.0
8564,2006,ILLINOIS,ALEXANDER,152.0,"ALEXANDER, ILLINOIS",59.0,44.0
8565,2006,ILLINOIS,CLINTON,126.0,"CLINTON, ILLINOIS",69.0,36.0
8566,2006,ILLINOIS,JACKSON,142.0,"JACKSON, ILLINOIS",58.0,41.0
8567,2006,ILLINOIS,JOHNSON,131.0,"JOHNSON, ILLINOIS",,42.0
8568,2006,ILLINOIS,MONROE,113.0,"MONROE, ILLINOIS",56.0,32.0
8569,2006,ILLINOIS,PERRY,111.0,"PERRY, ILLINOIS",57.0,37.0
8570,2006,ILLINOIS,PULASKI,141.0,"PULASKI, ILLINOIS",65.0,43.0
8571,2006,ILLINOIS,RANDOLPH,110.0,"RANDOLPH, ILLINOIS",56.0,33.0
8572,2006,ILLINOIS,ST CLAIR,126.0,"ST CLAIR, ILLINOIS",59.0,37.0
8573,2006,ILLINOIS,UNION,147.0,"UNION, ILLINOIS",57.0,42.0
8574,2006,ILLINOIS,WASHINGTON,117.0,"WASHINGTON, ILLINOIS",61.0,36.0
8575,2006,ILLINOIS,WILLIAMSON,140.0,"WILLIAMSON, ILLINOIS",,41.0
8576,2006,ILLINOIS,ADAMS,129.0,"ADAMS, ILLINOIS",68.0,43.0
8577,2006,ILLINOIS,BROWN,138.0,"BROWN, ILLINOIS",76.0,45.0
8578,2006,ILLINOIS,FULTON,160.0,"FULTON, ILLINOIS",76.0,48.0
8579,2006,ILLINOIS,HANCOCK,152.0,"HANCOCK, ILLINOIS",78.0,44.0
8580,2006,ILLINOIS,HENDERSON,161.0,"HENDERSON, ILLINOIS",52.0,50.0
8581,2006,ILLINOIS,KNOX,168.0,"KNOX, ILLINOIS",61.0,50.0
8582,2006,ILLINOIS,MCDONOUGH,174.0,"MCDONOUGH, ILLINOIS",,49.0
8583,2006,ILLINOIS,SCHUYLER,140.0,"SCHUYLER, ILLINOIS",68.0,41.0
8584,2006,ILLINOIS,WARREN,173.0,"WARREN, ILLINOIS",,51.0
8585,2006,ILLINOIS,BOND,119.0,"BOND, ILLINOIS",69.0,36.0
8586,2006,ILLINOIS,CALHOUN,148.0,"CALHOUN, ILLINOIS",47.0,44.0
8587,2006,ILLINOIS,CASS,155.0,"CASS, ILLINOIS",56.0,47.0
8588,2006,ILLINOIS,CHRISTIAN,172.0,"CHRISTIAN, ILLINOIS",76.0,54.0
8589,2006,ILLINOIS,GREENE,137.0,"GREENE, ILLINOIS",66.0,45.0
8590,2006,ILLINOIS,JERSEY,132.0,"JERSEY, ILLINOIS",64.0,46.0
8591,2006,ILLINOIS,MACOUPIN,144.0,"MACOUPIN, ILLINOIS",66.0,47.0
8592,2006,ILLINOIS,MADISON,112.0,"MADISON, ILLINOIS",62.0,33.0
8593,2006,ILLINOIS,MONTGOMERY,139.0,"MONTGOMERY, ILLINOIS",71.0,47.0
8594,2006,ILLINOIS,MORGAN,171.0,"MORGAN, ILLINOIS",73.0,53.0
8595,2006,ILLINOIS,PIKE,160.0,"PIKE, ILLINOIS",67.0,49.0
8596,2006,ILLINOIS,SANGAMON,174.0,"SANGAMON, ILLINOIS",69.0,54.0
8597,2006,ILLINOIS,SCOTT,167.0,"SCOTT, ILLINOIS",63.0,48.0
9695,2005,ILLINOIS,DE WITT,162.0,"DE WITT, ILLINOIS",,56.0
9696,2005,ILLINOIS,LOGAN,144.0,"LOGAN, ILLINOIS",,53.0
9697,2005,ILLINOIS,MACON,175.0,"MACON, ILLINOIS",,54.0
9698,2005,ILLINOIS,MARSHALL,142.0,"MARSHALL, ILLINOIS",58.0,50.0
9699,2005,ILLINOIS,MASON,123.0,"MASON, ILLINOIS",39.0,39.0
9700,2005,ILLINOIS,MCLEAN,161.0,"MCLEAN, ILLINOIS",73.0,54.0
9701,2005,ILLINOIS,MENARD,132.0,"MENARD, ILLINOIS",71.0,46.0
9702,2005,ILLINOIS,PEORIA,119.0,"PEORIA, ILLINOIS",61.0,45.0
9703,2005,ILLINOIS,STARK,123.0,"STARK, ILLINOIS",,47.0
9704,2005,ILLINOIS,TAZEWELL,142.0,"TAZEWELL, ILLINOIS",58.0,53.0
9705,2005,ILLINOIS,WOODFORD,144.0,"WOODFORD, ILLINOIS",74.0,51.0
9706,2005,ILLINOIS,CHAMPAIGN,164.0,"CHAMPAIGN, ILLINOIS",76.0,54.0
9707,2005,ILLINOIS,FORD,158.0,"FORD, ILLINOIS",73.0,50.0
9708,2005,ILLINOIS,IROQUOIS,167.0,"IROQUOIS, ILLINOIS",73.0,51.0
9709,2005,ILLINOIS,KANKAKEE,137.0,"KANKAKEE, ILLINOIS",76.0,44.0
9710,2005,ILLINOIS,LIVINGSTON,145.0,"LIVINGSTON, ILLINOIS",69.0,50.0
9711,2005,ILLINOIS,PIATT,171.0,"PIATT, ILLINOIS",74.0,56.0
9712,2005,ILLINOIS,VERMILION,165.0,"VERMILION, ILLINOIS",83.0,51.0
9713,2005,ILLINOIS,CLARK,142.0,"CLARK, ILLINOIS",60.0,48.0
9714,2005,ILLINOIS,CLAY,116.0,"CLAY, ILLINOIS",59.0,40.0
9715,2005,ILLINOIS,COLES,149.0,"COLES, ILLINOIS",64.0,51.0
9716,2005,ILLINOIS,CRAWFORD,133.0,"CRAWFORD, ILLINOIS",63.0,45.0
9717,2005,ILLINOIS,CUMBERLAND,136.0,"CUMBERLAND, ILLINOIS",58.0,45.0
9718,2005,ILLINOIS,DOUGLAS,153.0,"DOUGLAS, ILLINOIS",,51.0
9719,2005,ILLINOIS,EDGAR,160.0,"EDGAR, ILLINOIS",61.0,52.0
9720,2005,ILLINOIS,EFFINGHAM,119.0,"EFFINGHAM, ILLINOIS",65.0,39.0
9721,2005,ILLINOIS,FAYETTE,117.0,"FAYETTE, ILLINOIS",58.0,39.0
9722,2005,ILLINOIS,JASPER,120.0,"JASPER, ILLINOIS",65.0,43.0
9723,2005,ILLINOIS,LAWRENCE,135.0,"LAWRENCE, ILLINOIS",54.0,44.0
9724,2005,ILLINOIS,MARION,129.0,"MARION, ILLINOIS",54.0,43.0
9725,2005,ILLINOIS,MOULTRIE,172.0,"MOULTRIE, ILLINOIS",,53.0
9726,2005,ILLINOIS,RICHLAND,109.0,"RICHLAND, ILLINOIS",59.0,38.0
9727,2005,ILLINOIS,SHELBY,149.0,"SHELBY, ILLINOIS",57.0,44.0
9728,2005,ILLINOIS,BOONE,116.0,"BOONE, ILLINOIS",70.0,35.0
9729,2005,ILLINOIS,COOK,120.0,"COOK, ILLINOIS",,44.0
9730,2005,ILLINOIS,DE KALB,146.0,"DE KALB, ILLINOIS",89.0,44.0
9731,2005,ILLINOIS,DU PAGE,105.0,"DU PAGE, ILLINOIS",,33.0
9732,2005,ILLINOIS,GRUNDY,122.0,"GRUNDY, ILLINOIS",,45.0
9733,2005,ILLINOIS,KANE,121.0,"KANE, ILLINOIS",81.0,41.0
9734,2005,ILLINOIS,KENDALL,110.0,"KENDALL, ILLINOIS",87.0,41.0
9735,2005,ILLINOIS,LA SALLE,139.0,"LA SALLE, ILLINOIS",83.0,47.0
9736,2005,ILLINOIS,LAKE,84.0,"LAKE, ILLINOIS",49.0,29.0
9737,2005,ILLINOIS,MCHENRY,117.0,"MCHENRY, ILLINOIS",67.0,36.0
9738,2005,ILLINOIS,WILL,122.0,"WILL, ILLINOIS",80.0,43.0
9739,2005,ILLINOIS,BUREAU,136.0,"BUREAU, ILLINOIS",64.0,48.0
9740,2005,ILLINOIS,CARROLL,163.0,"CARROLL, ILLINOIS",,57.0
9741,2005,ILLINOIS,HENRY,127.0,"HENRY, ILLINOIS",60.0,46.0
9742,2005,ILLINOIS,JO DAVIESS,165.0,"JO DAVIESS, ILLINOIS",,53.0
9743,2005,ILLINOIS,LEE,142.0,"LEE, ILLINOIS",68.0,47.0
9744,2005,ILLINOIS,MERCER,155.0,"MERCER, ILLINOIS",,51.0
9745,2005,ILLINOIS,OGLE,139.0,"OGLE, ILLINOIS",84.0,46.0
9746,2005,ILLINOIS,PUTNAM,138.0,"PUTNAM, ILLINOIS",,49.0
9747,2005,ILLINOIS,ROCK ISLAND,140.0,"ROCK ISLAND, ILLINOIS",,44.0
9748,2005,ILLINOIS,STEPHENSON,146.0,"STEPHENSON, ILLINOIS",67.0,50.0
9749,2005,ILLINOIS,WHITESIDE,126.0,"WHITESIDE, ILLINOIS",62.0,47.0
9750,2005,ILLINOIS,WINNEBAGO,130.0,"WINNEBAGO, ILLINOIS",69.0,43.0
9751,2005,ILLINOIS,EDWARDS,114.0,"EDWARDS, ILLINOIS",58.0,43.0
9752,2005,ILLINOIS,FRANKLIN,117.0,"FRANKLIN, ILLINOIS",52.0,42.0
9753,2005,ILLINOIS,GALLATIN,145.0,"GALLATIN, ILLINOIS",57.0,46.0
9754,2005,ILLINOIS,HAMILTON,134.0,"HAMILTON, ILLINOIS",64.0,44.0
9755,2005,ILLINOIS,HARDIN,119.0,"HARDIN, ILLINOIS",,37.0
9756,2005,ILLINOIS,JEFFERSON,122.0,"JEFFERSON, ILLINOIS",59.0,40.0
9757,2005,ILLINOIS,MASSAC,139.0,"MASSAC, ILLINOIS",55.0,40.0
9758,2005,ILLINOIS,POPE,109.0,"POPE, ILLINOIS",,39.0
9759,2005,ILLINOIS,SALINE,139.0,"SALINE, ILLINOIS",,46.0
9760,2005,ILLINOIS,WABASH,137.0,"WABASH, ILLINOIS",63.0,43.0
9761,2005,ILLINOIS,WAYNE,124.0,"WAYNE, ILLINOIS",62.0,42.0
9762,2005,ILLINOIS,WHITE,130.0,"WHITE, ILLINOIS",57.0,45.0
9763,2005,ILLINOIS,ALEXANDER,147.0,"ALEXANDER, ILLINOIS",66.0,40.0
9764,2005,ILLINOIS,CLINTON,135.0,"CLINTON, ILLINOIS",61.0,41.0
9765,2005,ILLINOIS,JACKSON,141.0,"JACKSON, ILLINOIS",60.0,42.0
9766,2005,ILLINOIS,JOHNSON,129.0,"JOHNSON, ILLINOIS",,38.0
9767,2005,ILLINOIS,MONROE,130.0,"MONROE, ILLINOIS",56.0,39.0
9768,2005,ILLINOIS,PERRY,119.0,"PERRY, ILLINOIS",51.0,41.0
9769,2005,ILLINOIS,PULASKI,138.0,"PULASKI, ILLINOIS",53.0,43.0
9770,2005,ILLINOIS,RANDOLPH,120.0,"RANDOLPH, ILLINOIS",52.0,41.0
9771,2005,ILLINOIS,ST CLAIR,147.0,"ST CLAIR, ILLINOIS",58.0,43.0
9772,2005,ILLINOIS,UNION,150.0,"UNION, ILLINOIS",61.0,42.0
9773,2005,ILLINOIS,WASHINGTON,128.0,"WASHINGTON, ILLINOIS",58.0,40.0
9774,2005,ILLINOIS,WILLIAMSON,139.0,"WILLIAMSON, ILLINOIS",,41.0
9775,2005,ILLINOIS,ADAMS,129.0,"ADAMS, ILLINOIS",58.0,43.0
9776,2005,ILLINOIS,BROWN,135.0,"BROWN, ILLINOIS",57.0,44.0
9777,2005,ILLINOIS,FULTON,130.0,"FULTON, ILLINOIS",64.0,45.0
9778,2005,ILLINOIS,HANCOCK,142.0,"HANCOCK, ILLINOIS",69.0,46.0
9779,2005,ILLINOIS,HENDERSON,155.0,"HENDERSON, ILLINOIS",55.0,46.0
9780,2005,ILLINOIS,KNOX,123.0,"KNOX, ILLINOIS",77.0,45.0
9781,2005,ILLINOIS,MCDONOUGH,160.0,"MCDONOUGH, ILLINOIS",,49.0
9782,2005,ILLINOIS,SCHUYLER,135.0,"SCHUYLER, ILLINOIS",64.0,44.0
9783,2005,ILLINOIS,WARREN,158.0,"WARREN, ILLINOIS",,50.0
9784,2005,ILLINOIS,BOND,114.0,"BOND, ILLINOIS",62.0,38.0
9785,2005,ILLINOIS,CALHOUN,134.0,"CALHOUN, ILLINOIS",72.0,41.0
9786,2005,ILLINOIS,CASS,139.0,"CASS, ILLINOIS",51.0,46.0
9787,2005,ILLINOIS,CHRISTIAN,181.0,"CHRISTIAN, ILLINOIS",65.0,53.0
9788,2005,ILLINOIS,GREENE,136.0,"GREENE, ILLINOIS",52.0,43.0
9789,2005,ILLINOIS,JERSEY,136.0,"JERSEY, ILLINOIS",59.0,42.0
9790,2005,ILLINOIS,MACOUPIN,153.0,"MACOUPIN, ILLINOIS",59.0,43.0
9791,2005,ILLINOIS,MADISON,136.0,"MADISON, ILLINOIS",59.0,41.0
9792,2005,ILLINOIS,MONTGOMERY,159.0,"MONTGOMERY, ILLINOIS",66.0,45.0
9793,2005,ILLINOIS,MORGAN,146.0,"MORGAN, ILLINOIS",,49.0
9794,2005,ILLINOIS,PIKE,137.0,"PIKE, ILLINOIS",59.0,45.0
9795,2005,ILLINOIS,SANGAMON,169.0,"SANGAMON, ILLINOIS",,53.0
9796,2005,ILLINOIS,SCOTT,129.0,"SCOTT, ILLINOIS",64.0,47.0
10797,2004,ILLINOIS,DE WITT,181.0,"DE WITT, ILLINOIS",,54.0
10798,2004,ILLINOIS,LOGAN,188.0,"LOGAN, ILLINOIS",79.0,56.0
10799,2004,ILLINOIS,MACON,191.0,"MACON, ILLINOIS",,55.0
10800,2004,ILLINOIS,MARSHALL,183.0,"MARSHALL, ILLINOIS",63.0,53.0
10801,2004,ILLINOIS,MASON,179.0,"MASON, ILLINOIS",66.0,49.0
10802,2004,ILLINOIS,MCLEAN,185.0,"MCLEAN, ILLINOIS",75.0,54.0
10803,2004,ILLINOIS,MENARD,191.0,"MENARD, ILLINOIS",78.0,52.0
10804,2004,ILLINOIS,PEORIA,192.0,"PEORIA, ILLINOIS",65.0,55.0
10805,2004,ILLINOIS,STARK,189.0,"STARK, ILLINOIS",,56.0
10806,2004,ILLINOIS,TAZEWELL,187.0,"TAZEWELL, ILLINOIS",72.0,54.0
10807,2004,ILLINOIS,WOODFORD,182.0,"WOODFORD, ILLINOIS",82.0,54.0
10808,2004,ILLINOIS,CHAMPAIGN,181.0,"CHAMPAIGN, ILLINOIS",75.0,53.0
10809,2004,ILLINOIS,FORD,178.0,"FORD, ILLINOIS",78.0,49.0
10810,2004,ILLINOIS,IROQUOIS,184.0,"IROQUOIS, ILLINOIS",80.0,49.0
10811,2004,ILLINOIS,KANKAKEE,179.0,"KANKAKEE, ILLINOIS",80.0,49.0
10812,2004,ILLINOIS,LIVINGSTON,181.0,"LIVINGSTON, ILLINOIS",83.0,51.0
10813,2004,ILLINOIS,PIATT,191.0,"PIATT, ILLINOIS",53.0,54.0
10814,2004,ILLINOIS,VERMILION,167.0,"VERMILION, ILLINOIS",69.0,52.0
